Original: accept|charset , predicted 1st: add
Original: get|container , predicted 1st: get|event
Original: get|link|target , predicted 1st: get|target|target
Original: make|request , predicted 1st: get|cache|entry
Original: unset , predicted 1st: remove|names
Original: get|queue , predicted 1st: get|queue
Original: get|reducer|class , predicted 1st: get|class|class
Original: get|job , predicted 1st: get|job|job
Original: get|resource , predicted 1st: get|resource
Original: get|acl|status , predicted 1st: get|status
Original: read|test|config|file , predicted 1st: test|config|config
Original: start|server , predicted 1st: set|server|server|server
Original: get|containers|allocated , predicted 1st: get
Original: run , predicted 1st: get|error
Original: get|replication , predicted 1st: get
Original: get|black|listed|task|trackers , predicted 1st: get
Original: set|replication , predicted 1st: do|get
Original: validate|storage|info , predicted 1st: validate
Original: has|default|exit|code , predicted 1st: is|exit
Original: set|local|resources , predicted 1st: set|resources
Original: cancel|delegation|token , predicted 1st: cancel|token
Original: init , predicted 1st: set|up
Original: next|key|value , predicted 1st: read|next
Original: delete , predicted 1st: delete
Original: load|mapping|providers , predicted 1st: add|provider|provider
Original: list|status , predicted 1st: get|status
Original: size , predicted 1st: get|size
Original: get|home|directory , predicted 1st: get|home|path
Original: get|ha|state , predicted 1st: get|state
Original: get|job|output|compression|emulation|ratio , predicted 1st: get|job|compression|compression
Original: init|config , predicted 1st: get
Original: get|log|file|path , predicted 1st: get|log
Original: get|instance , predicted 1st: get|instance
Original: cancel|delegation|token , predicted 1st: do|execute
Original: run|all , predicted 1st: expand
Original: add , predicted 1st: add|property
Original: get|remote|destination , predicted 1st: main
Original: list|all|jobs , predicted 1st: open|job
Original: set|permission , predicted 1st: set|permission|permission
Original: set|tracked|decompressor , predicted 1st: set
Original: is|method|supported , predicted 1st: is|supported|method
Original: get|proxy , predicted 1st: create|proxy
Original: get|queue|name , predicted 1st: get|queue|name
Original: set|class , predicted 1st: set|class
Original: get|comparator , predicted 1st: get
Original: read , predicted 1st: read
Original: setup|no|rand|part|a , predicted 1st: read
Original: get|pool , predicted 1st: get|pool
Original: block|sort , predicted 1st: set
Original: get|max|relative|expiry|ms , predicted 1st: get|max|max|max
Original: set|owner , predicted 1st: get|response
Original: start|containers , predicted 1st: do|start
Original: close , predicted 1st: close
Original: get|symlink , predicted 1st: is
Original: get|size , predicted 1st: get|length
Original: get|source , predicted 1st: get|source
Original: set|container|id , predicted 1st: set|container|id|id
Original: download , predicted 1st: create|download
Original: set|group|name , predicted 1st: set|group|name|name
Original: get|tasks , predicted 1st: get|tasks
Original: copy|stream|to|target , predicted 1st: do|move
Original: get|current|value , predicted 1st: get|current|value
Original: get|bind|address , predicted 1st: get|socket|socket
Original: get|key|version , predicted 1st: get|version|version
Original: mkdirs , predicted 1st: is|valid
Original: create , predicted 1st: do|process
Original: service|init , predicted 1st: init
Original: get|application|comparator , predicted 1st: get|application|interpreter
Original: check|access , predicted 1st: check|remote
Original: get|output|path , predicted 1st: get|base|directory
Original: get|pending|containers , predicted 1st: get|pending
Original: create|download|thread|pool , predicted 1st: get|executor
Original: hb|assign|codes , predicted 1st: 
Original: get|remaining , predicted 1st: get|column|count
Original: read|a|byte , predicted 1st: read
Original: perform|failover , predicted 1st: set|current|current
Original: send|mtf|values , predicted 1st: write
Original: strip|out|root , predicted 1st: get|path
Original: should|send|short|file , predicted 1st: is|valid
Original: call , predicted 1st: create
Original: get|container|pid , predicted 1st: process|process|id
Original: get|user , predicted 1st: get|lock
Original: get|num|applications , predicted 1st: get|num|num
Original: meta|save , predicted 1st: save
Original: get|class|by|name , predicted 1st: get|class|by|name
Original: register|application , predicted 1st: register|key
Original: merge|local|to|builder , predicted 1st: add|application
Original: get|node|id , predicted 1st: get|node|id
Original: get|properties , predicted 1st: get|property
Original: remove|x|attr , predicted 1st: get|response
Original: need|additional|record|after|split , predicted 1st: is|next
Original: get|duration , predicted 1st: get|integer
Original: get|max|memory , predicted 1st: get|wrapped|value
Original: get|listing , predicted 1st: do|start
Original: service|start , predicted 1st: start|pool
Original: run , predicted 1st: run
Original: get|datanode|report , predicted 1st: build|response
Original: get|conf|from|context , predicted 1st: get
Original: get|datanodes , predicted 1st: get|nodes
Original: before|edits|rename , predicted 1st: method
Original: get|max|applications , predicted 1st: get|max|max
Original: get|groups , predicted 1st: get|groups
Original: get|current|key , predicted 1st: get|version|key
Original: get|bytes|read , predicted 1st: get|primary|key
Original: fsync , predicted 1st: do|process
Original: is|open , predicted 1st: is|status
Original: get|num|paths , predicted 1st: get|paths
Original: may|be|close|proxy , predicted 1st: stop|container
Original: create|call , predicted 1st: create
Original: get|new|application|id , predicted 1st: get|application|id
Original: add|application|attempt , predicted 1st: check
Original: get|type , predicted 1st: get|type
Original: update|lru|cache , predicted 1st: set|container|container|manager
Original: get|run|command , predicted 1st: get|default|container
Original: not|empty|elements , predicted 1st: get|list|list
Original: payback , predicted 1st: set|pool
Original: completed|container , predicted 1st: handle|event
Original: test|all , predicted 1st: test
Original: set|preserve , predicted 1st: set
Original: find|controller|in|mtab , predicted 1st: get|key
Original: get|conf|resource|as|reader , predicted 1st: get|input|stream|reader
Original: get|kerberos|info , predicted 1st: get|instance
Original: annotation|type , predicted 1st: get|annotation
Original: server|principal , predicted 1st: get|service|name
Original: client|principal , predicted 1st: get|name
Original: init|scheduler , predicted 1st: set|up
Original: set|replication , predicted 1st: set
Original: get|maximum|system|applications , predicted 1st: get|max|max
Original: get|bytes|overlimit , predicted 1st: max
Original: finished , predicted 1st: is|finished
Original: set|verify|checksum , predicted 1st: set|verify
Original: warn|once|if|deprecated , predicted 1st: set
Original: get|current|key , predicted 1st: get|key
Original: get|sleep|range , predicted 1st: get|max|max|time
Original: is|same|cluster , predicted 1st: is
Original: run|localization , predicted 1st: create
Original: run , predicted 1st: get|proxy
Original: update|cgroup , predicted 1st: write
Original: create|input|stream , predicted 1st: create|input|stream|stream
Original: get|proto , predicted 1st: get
Original: register|commands , predicted 1st: register|properties
Original: get|blacklisted|trackers , predicted 1st: get|num
Original: read , predicted 1st: read
Original: get|absolute|paths , predicted 1st: get|paths
Original: get|partial|jobs , predicted 1st: get|info
Original: get|listing , predicted 1st: get|response
Original: init , predicted 1st: set|event
Original: delete|block|pool , predicted 1st: delete
Original: get|read|size , predicted 1st: get|max|max
Original: register|master|key , predicted 1st: register
Original: write|xml , predicted 1st: transform
Original: submit|application , predicted 1st: create|response
Original: set|id , predicted 1st: set|id
Original: get|job|id , predicted 1st: get|job|id
Original: call , predicted 1st: get|address
Original: get|test|file , predicted 1st: get|text
Original: display|error , predicted 1st: set|error
Original: rename|snapshot , predicted 1st: handle|request
Original: get|service|data , predicted 1st: get|data|data
Original: after|secondary|calls|roll|edit|log , predicted 1st: method
Original: get|approx|chk|sum|length , predicted 1st: get
Original: get|all|job|statuses , predicted 1st: get|all|all
Original: get|server|defaults , predicted 1st: get|server
Original: report|bad|blocks , predicted 1st: convert|response
Original: set|status , predicted 1st: set|status
Original: remove|default|acl , predicted 1st: remove|default
Original: move|to|front|code|and|send , predicted 1st: test
Original: set|commands , predicted 1st: set
Original: start|local|output , predicted 1st: get|path
Original: get|node|http|address , predicted 1st: get|http|port
Original: display|error , predicted 1st: add|error
Original: get|disable|legacy|block|reader|local , predicted 1st: is|read|reader
Original: get|diagnostics , predicted 1st: get
Original: drop|container|reservation , predicted 1st: do|receive
Original: set|prev , predicted 1st: set|prev
Original: list|x|attrs , predicted 1st: convert
Original: get|random|text|data|generator , predicted 1st: create
Original: get|supported|algorithms , predicted 1st: get
Original: mkdirs , predicted 1st: build
Original: rescan , predicted 1st: test|reset
